total_runs,balls_faced,fours,sixes,innings_played,strike_rate,batting_average,balls_bowled,runs_conceded,wickets,matches_bowled,overs_bowled,economy_rate,bowling_average,player,batting_score,bowling_score,performance_score,auction_value_lakhs,predicted_value,value_ratio
514.0,486.0,43.0,10.0,38.0,105.76131687242798,13.526315789473685,42.0,42.0,0.0,3.0,7.0,6.0,42.0,M Manhas,629.8806584362139,88.0,717.8806584362139,839.1989541397168,986.6102905230921,0.7276233233444179
126.0,93.0,11.0,5.0,20.0,135.48387096774192,6.3,1699.0,2136.0,77.0,70.0,283.1666666666667,7.543260741612713,27.74025974025974,M Morkel,214.74193548387098,1624.9134785167746,1839.6554140006456,2601.77238516102,2656.055527351254,0.6926268653107709
20.0,30.0,1.0,0.0,9.0,66.66666666666666,2.2222222222222223,1581.0,1765.0,64.0,66.0,263.5,6.698292220113852,27.578125,M Muralitharan,54.33333333333333,1366.6034155597722,1420.9367488931055,2281.2433803934982,1954.481447862579,0.7270147027729744
11.0,19.0,2.0,0.0,2.0,57.89473684210527,5.5,213.0,257.0,7.0,9.0,35.5,7.23943661971831,36.714285714285715,M Ntini,41.94736842105263,225.5211267605634,267.46849518161605,240.1709217013114,298.90995235076707,0.894812946434601
55.0,70.0,4.0,1.0,11.0,78.57142857142857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M Rawat,100.28571428571428,100.0,200.28571428571428,348.15353496492537,302.159438437145,0.6628477843407746
2511.0,2092.0,237.0,89.0,99.0,120.02868068833652,25.363636363636363,37.0,49.0,0.0,4.0,6.166666666666667,7.945945945945946,49.0,M Vijay,2986.0143403441684,84.10810810810811,3070.1224484522763,4615.231388511242,5092.181103539429,0.6029091240133471
728.0,580.0,72.0,26.0,32.0,125.51724137931035,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M Vohra,914.7586206896551,100.0,1014.7586206896551,1378.4725634931951,1466.5208138569744,0.6919496887472213
1.0,2.0,0.0,0.0,1.0,50.0,1.0,116.0,171.0,5.0,5.0,19.333333333333332,8.844827586206897,34.2,M de Lange,26.0,182.31034482758622,208.31034482758622,785.1640305442359,587.3298224358889,0.35467353583994915
788.0,663.0,79.0,33.0,45.0,118.85369532428356,17.511111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA Agarwal,992.4268476621418,100.0,1092.4268476621419,1778.407246246002,1666.0443239984845,0.6557009510049119
24.0,22.0,2.0,1.0,3.0,109.09090909090908,8.0,30.0,52.0,2.0,2.0,5.0,10.4,26.0,MA Khote,82.54545454545453,119.2,201.74545454545455,20.0,81.12761557024218,2.4867667208926982
96.0,98.0,10.0,0.0,11.0,97.95918367346938,8.727272727272727,612.0,725.0,34.0,26.0,102.0,7.107843137254902,21.323529411764707,MA Starc,154.9795918367347,765.7843137254902,920.7639055622249,1422.2554552909642,1341.85141927901,0.6861891654569031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,0.0,1.0,3.1666666666666665,10.421052631578949,33.0,MB Parmar,0.0,79.15789473684211,79.15789473684211,20.0,141.80766332571915,0.5582060438794744
692.0,564.0,59.0,23.0,39.0,122.69503546099291,17.743589743589745,770.0,1007.0,37.0,43.0,128.33333333333334,7.846753246753246,27.216216216216218,MC Henriques,858.3475177304964,824.3064935064936,1682.6540112369898,2711.9262025784824,2438.128455018532,0.6901416567176729
125.0,134.0,11.0,1.0,7.0,93.28358208955224,17.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MC Juneja,184.6417910447761,100.0,284.64179104477614,252.22707816950808,294.1350670243127,0.9677247732629177
237.0,213.0,24.0,8.0,17.0,111.26760563380283,13.941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD Mishra,332.63380281690144,100.0,432.63380281690144,623.6535215361662,610.6434938278971,0.708488352352501
14.0,13.0,3.0,0.0,2.0,107.6923076923077,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDKJ Perera,70.84615384615384,100.0,170.84615384615384,367.609231284839,325.6586100693438,0.5246173402563343
1977.0,1648.0,198.0,52.0,58.0,119.96359223300972,34.08620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEK Hussey,2338.981796116505,100.0,2438.981796116505,3849.355094143138,3672.820780018912,0.6640622949492097
177.0,124.0,12.0,9.0,14.0,142.74193548387098,12.642857142857142,441.0,532.0,27.0,20.0,73.5,7.238095238095238,19.703703703703702,MF Maharoof,278.3709677419355,625.5238095238095,903.894777265745,1091.1998508480544,1071.9276975834778,0.8432423001135793
131.0,140.0,7.0,6.0,24.0,93.57142857142857,5.458333333333333,1043.0,1375.0,53.0,43.0,173.83333333333334,7.909875359539789,25.943396226415093,MG Johnson,196.78571428571428,1144.1802492809204,1340.9659635666346,1937.697844438667,2057.9296517515336,0.6516092337876171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,62.0,0.0,1.0,4.166666666666667,14.879999999999999,62.0,MG Neser,0.0,70.24000000000001,70.24000000000001,20.0,102.06787543107188,0.6881695117425486
98.0,96.0,12.0,0.0,6.0,102.08333333333333,16.333333333333332,66.0,72.0,2.0,5.0,11.0,6.545454545454546,36.0,MJ Clarke,161.04166666666666,126.9090909090909,287.95075757575756,287.8795828772186,522.6275514990805,0.5509674274726104
57.0,55.0,3.0,3.0,3.0,103.63636363636364,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MJ Guptill,117.81818181818181,100.0,217.8181818181818,715.9760403794714,261.3934258923442,0.8332963274596316
278.0,198.0,45.0,6.0,12.0,140.4040404040404,23.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MJ Lumb,405.2020202020202,100.0,505.2020202020202,847.093722928477,748.5935437013908,0.6748682572174869
47.0,29.0,2.0,5.0,7.0,162.06896551724137,6.714285714285714,637.0,844.0,35.0,26.0,106.16666666666667,7.949764521193092,24.114285714285714,MJ McClenaghan,140.0344827586207,784.1004709576139,924.1349537162346,1108.201724478904,1204.8647358346286,0.7670030719888834
1827.0,1586.0,169.0,53.0,83.0,115.19546027742749,22.012048192771083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MK Pandey,2159.597730138714,100.0,2259.597730138714,3591.76753386748,3624.328328792601,0.62345282357227
1324.0,1202.0,121.0,28.0,66.0,110.14975041597337,20.060606060606062,38.0,73.0,1.0,5.0,6.333333333333333,11.526315789473685,73.0,MK Tiwary,1556.0748752079867,96.94736842105263,1653.0222436290394,2947.428066764801,3035.7822616898297,0.5445127815948517
1107.0,839.0,121.0,44.0,32.0,131.94278903456495,34.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ML Hayden,1381.9713945172825,100.0,1481.9713945172825,2450.5958609627432,2304.689563437378,0.6430243005513353
39.0,40.0,5.0,0.0,11.0,97.5,3.5454545454545454,1340.0,1675.0,73.0,61.0,223.33333333333334,7.5,22.945205479452056,MM Patel,92.75,1545.0,1637.75,2121.6330906309995,2142.0353728592354,0.7645765428298673
61.0,53.0,4.0,3.0,13.0,115.09433962264151,4.6923076923076925,1289.0,1676.0,70.0,61.0,214.83333333333334,7.801396431342125,23.942857142857143,MM Sharma,128.54716981132077,1484.3972071373157,1612.9443769486365,2312.652248445596,2297.2889351077115,0.7021077550582515
132.0,142.0,8.0,5.0,10.0,92.95774647887323,13.2,201.0,251.0,9.0,9.0,33.5,7.492537313432836,27.88888888888889,MN Samuels,196.4788732394366,265.01492537313436,461.49379861257097,971.570284771929,889.1463305837028,0.519030200922734
167.0,135.0,19.0,1.0,5.0,123.7037037037037,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MN van Wyk,249.85185185185185,100.0,349.85185185185185,368.75024610222357,409.10141844865143,0.8551714466757921
146.0,111.0,13.0,4.0,5.0,131.53153153153156,29.2,140.0,203.0,8.0,7.0,23.333333333333332,8.700000000000001,25.375,MP Stoinis,232.76576576576576,242.6,475.3657657657658,810.9023123258883,706.4533167789938,0.6728905569205201
225.0,201.0,9.0,14.0,14.0,111.94029850746267,16.071428571428573,327.0,420.0,20.0,18.0,54.5,7.706422018348624,21.0,MR Marsh,317.97014925373134,484.58715596330273,802.5573052170341,1374.627895559824,1218.4582369693392,0.6586662397336064
798.0,737.0,93.0,23.0,39.0,108.27679782903662,20.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS Bisla,991.1383989145183,100.0,1091.1383989145183,1432.337224148092,1538.1607403603487,0.7093786561337502
3270.0,2419.0,236.0,140.0,128.0,135.17982637453494,25.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS Dhoni,3853.5899131872675,100.0,3953.5899131872675,5917.260671508039,5964.134325453368,0.6628941766643951
99.0,76.0,6.0,8.0,15.0,130.26315789473685,6.6,910.0,1285.0,37.0,43.0,151.66666666666666,8.472527472527473,34.729729729729726,MS Gony,186.13157894736844,823.054945054945,1009.1865240023135,799.1425617884012,1237.8394668753542,0.8152806167586307
22.0,33.0,0.0,0.0,3.0,66.66666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS Wade,55.33333333333333,100.0,155.33333333333331,20.0,164.24976617708563,0.9457141824230113
394.0,318.0,32.0,13.0,23.0,123.89937106918238,17.130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MV Boucher,513.9496855345913,100.0,613.9496855345913,865.2380995999295,920.7106017584837,0.6668215662576237
924.0,760.0,113.0,14.0,48.0,121.57894736842105,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mandeep Singh,1125.7894736842104,100.0,1225.7894736842104,1563.571973236255,1643.9508282648892,0.7456363369322744
2.0,2.0,0.0,0.0,1.0,100.0,2.0,28.0,59.0,0.0,1.0,4.666666666666667,12.642857142857142,59.0,Mashrafe Mortaza,52.0,74.71428571428572,126.71428571428572,549.9867828519999,415.39339445075916,0.3050464629603215
117.0,82.0,10.0,6.0,8.0,142.6829268292683,14.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Misbah-ul-Haq,210.34146341463415,100.0,310.3414634146342,150.193476438561,235.39378004168626,1.31839279423473
2.0,12.0,0.0,0.0,1.0,16.666666666666664,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mohammad Ashraful,10.333333333333332,100.0,110.33333333333333,68.47863844283333,124.05088711853904,0.889419946089562
3.0,6.0,0.0,0.0,2.0,50.0,1.5,199.0,307.0,8.0,8.0,33.166666666666664,9.256281407035177,38.375,Mohammad Asif,28.0,241.48743718592965,269.48743718592965,433.0569431766156,454.90652088714273,0.5924017898454933
64.0,84.0,7.0,2.0,8.0,76.19047619047619,8.0,63.0,71.0,2.0,4.0,10.5,6.761904761904762,35.5,Mohammad Hafeez,113.0952380952381,126.47619047619048,239.57142857142858,677.1302342342899,563.537754314236,0.4251204586336205
10.0,22.0,0.0,0.0,7.0,45.45454545454545,1.4285714285714286,455.0,660.0,12.0,21.0,75.83333333333333,8.703296703296704,55.0,Mohammed Shami,32.72727272727273,322.5934065934066,355.32067932067935,216.40097962749707,789.3577860291512,0.4501389428336585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,427.0,17.0,16.0,62.666666666666664,6.8138297872340425,25.11764705882353,Mustafizur Rahman,0.0,426.3723404255319,426.3723404255319,896.0137881378362,831.6265040791543,0.5126969118157756
104.0,78.0,7.0,8.0,3.0,133.33333333333331,34.666666666666664,6.0,3.0,0.0,1.0,1.0,3.0,3.0,N Rana,193.66666666666666,94.0,287.66666666666663,433.75619350550244,539.899946080628,0.5328147719868579
140.0,143.0,16.0,0.0,10.0,97.9020979020979,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N Saini,204.95104895104896,100.0,304.95104895104896,241.02275839506265,303.5826427513246,1.00450752449917
0.0,13.0,0.0,0.0,1.0,0.0,0.0,57.0,79.0,2.0,4.0,9.5,8.31578947368421,39.5,ND Doshi,0.0,123.36842105263158,123.36842105263158,286.93757641679156,269.9323271653541,0.4570346291908158
20.0,21.0,4.0,0.0,3.0,95.23809523809523,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ Maddinson,71.61904761904762,100.0,171.61904761904762,301.31741285153464,241.03122561002223,0.7120199766013703
1.0,1.0,0.0,0.0,1.0,100.0,1.0,18.0,20.0,0.0,1.0,3.0,6.666666666666667,20.0,NJ Rimmington,51.0,86.66666666666667,137.66666666666669,74.16370125746639,272.5352736821151,0.5051333899157617
121.0,124.0,14.0,1.0,6.0,97.58064516129032,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NK Patel,185.79032258064515,100.0,285.7903225806451,444.0755035848702,388.54095519944406,0.7355474854225973
26.0,23.0,0.0,1.0,2.0,113.04347826086956,13.0,30.0,35.0,0.0,2.0,5.0,7.0,35.0,NL McCullum,84.52173913043478,86.0,170.52173913043478,170.82835765021252,181.42365792677637,0.9399090563991293
424.0,326.0,23.0,26.0,30.0,130.06134969325154,14.133333333333333,715.0,1031.0,31.0,36.0,119.16666666666667,8.651748251748252,33.25806451612903,NLTC Perera,564.0306748466257,702.6965034965035,1266.7271783431293,1925.1191628919437,1955.3713787533256,0.6478192286678293
38.0,40.0,3.0,2.0,8.0,95.0,4.75,408.0,507.0,21.0,17.0,68.0,7.455882352941177,24.142857142857142,NM Coulter-Nile,92.5,505.0882352941177,597.5882352941177,1042.3694554111903,1013.4371686597068,0.5896648097922453
23.0,33.0,1.0,0.0,2.0,69.6969696969697,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NS Naik,58.84848484848485,100.0,158.84848484848484,587.9589876551806,414.547110741835,0.3831856035957514
1474.0,1286.0,119.0,76.0,88.0,114.6189735614308,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NV Ojha,1802.3094867807154,100.0,1902.3094867807154,2580.5496756582197,3025.613624087013,0.6287351007532372
506.0,405.0,34.0,23.0,22.0,124.93827160493827,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OA Shah,648.4691358024692,100.0,748.4691358024692,1592.9966138806135,960.4273359407381,0.7793084471813206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,241.0,7.0,6.0,22.0,10.954545454545455,34.42857142857143,P Amarnath,0.0,218.0909090909091,218.0909090909091,20.0,117.22610238208175,1.8604295857254805
5.0,14.0,0.0,0.0,5.0,35.714285714285715,1.0,774.0,1046.0,39.0,33.0,129.0,8.108527131782946,26.82051282051282,P Awana,22.857142857142858,863.7829457364342,886.640088593577,1296.4944333312733,1298.104936736859,0.68302651311256
127.0,141.0,4.0,5.0,12.0,90.0709219858156,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P Dogra,186.03546099290782,100.0,286.0354609929078,558.7658412923063,484.61704684229204,0.5902298791523769
332.0,314.0,22.0,17.0,55.0,105.73248407643312,6.036363636363636,2529.0,3188.0,84.0,113.0,421.5,7.563463819691577,37.95238095238095,P Kumar,440.86624203821657,1764.8730723606168,2205.7393143988334,3370.5622840889414,3472.6841660828463,0.6351684198470849
209.0,170.0,16.0,9.0,19.0,122.94117647058825,11.0,439.0,600.0,14.0,24.0,73.16666666666667,8.200455580865603,42.857142857142854,P Negi,304.47058823529414,363.5990888382688,668.069677073563,864.8112257716967,912.4557920638374,0.732166624272821
1.0,3.0,0.0,0.0,2.0,33.33333333333333,0.5,159.0,226.0,9.0,8.0,26.5,8.528301886792454,25.11111111111111,P Parameswaran,17.666666666666664,262.9433962264151,280.61006289308176,375.02813356533886,449.082564517383,0.6248518314102127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,1.0,1.0,18.0,18.0,P Prasanth,0.0,64.0,64.0,20.0,50.37145917324092,1.2705607709295632
19.0,13.0,1.0,1.0,2.0,146.15384615384613,9.5,107.0,152.0,3.0,5.0,17.833333333333332,8.52336448598131,50.666666666666664,P Sahu,95.07692307692307,142.95327102803736,238.03019410496043,227.10167658850952,298.0449433364202,0.7986385926913119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,154.0,2.0,5.0,17.833333333333332,8.63551401869159,77.0,P Suyal,0.0,122.72897196261682,122.72897196261682,371.41441009021383,329.15887964612807,0.3728563303367669
1927.0,1752.0,248.0,27.0,100.0,109.98858447488584,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA Patel,2283.994292237443,100.0,2383.994292237443,3654.7064992022156,3954.7559481425583,0.6028170444644354
164.0,167.0,15.0,2.0,10.0,98.20359281437125,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA Reddy,232.10179640718562,100.0,332.1017964071856,345.37943099639585,386.23934634127045,0.8598341923294102
505.0,432.0,61.0,20.0,23.0,116.89814814814814,21.956521739130434,153.0,207.0,7.0,10.0,25.5,8.117647058823529,29.571428571428573,PC Valthaty,664.449074074074,223.76470588235293,888.213779956427,1530.6651723878506,1124.1799721953032,0.7900992740707873
203.0,159.0,9.0,13.0,7.0,127.67295597484276,29.0,90.0,101.0,5.0,6.0,15.0,6.733333333333333,20.2,PD Collingwood,301.8364779874214,186.53333333333333,488.3698113207547,800.3083619480421,714.0352282546728,0.6839575863987615
0.0,2.0,0.0,0.0,1.0,0.0,0.0,90.0,132.0,2.0,4.0,15.0,8.8,66.0,PJ Cummins,0.0,122.4,122.4,362.8204922733325,394.1447910383073,0.3105457760270231
22.0,32.0,1.0,0.0,9.0,68.75,2.4444444444444446,727.0,998.0,30.0,33.0,121.16666666666667,8.236588720770289,33.266666666666666,PJ Sangwan,57.375,683.5268225584595,740.9018225584595,1250.173806174305,1176.5638498608737,0.6297166300376045
1.0,2.0,0.0,0.0,1.0,50.0,1.0,31.0,42.0,1.0,2.0,5.166666666666667,8.129032258064516,42.0,PM Sarvesh Kumar,26.0,103.74193548387098,129.74193548387098,20.0,109.7819639642024,1.1818146697227707
513.0,461.0,49.0,15.0,64.0,111.27982646420824,8.015625,2472.0,3136.0,120.0,122.0,412.0,7.611650485436893,26.133333333333333,PP Chawla,647.6399132321042,2484.776699029126,3132.4166122612305,4575.115753110916,4041.9532412150984,0.7749759646698828
16.0,45.0,0.0,0.0,19.0,35.55555555555556,0.8421052631578947,1945.0,2399.0,89.0,90.0,324.1666666666667,7.40051413881748,26.95505617977528,PP Ojha,33.77777777777778,1865.198971722365,1898.976749500143,3013.2290180015943,2843.3957725494006,0.6678552341651378
92.0,97.0,9.0,2.0,9.0,94.84536082474226,10.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PR Shah,152.42268041237114,100.0,252.42268041237114,513.2089465558571,439.43447909250017,0.5744262055486925
6.0,12.0,0.0,0.0,1.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PSP Handscomb,31.0,100.0,131.0,191.891599789516,261.7342874467088,0.500507599817898
18.0,39.0,1.0,0.0,6.0,46.15384615384615,3.0,674.0,866.0,28.0,33.0,112.33333333333333,7.70919881305638,30.928571428571427,PV Tambe,42.07692307692308,644.5816023738872,686.6585254508103,1055.8562238018983,1075.369485699416,0.638532648156936
7.0,12.0,0.0,0.0,5.0,58.333333333333336,1.4,311.0,472.0,11.0,17.0,51.833333333333336,9.106109324758842,42.90909090909091,Pankaj Singh,36.16666666666667,301.7877813504823,337.954448017149,788.632253559309,798.023770015628,0.42348920009053204
17.0,20.0,1.0,0.0,4.0,85.0,4.25,200.0,273.0,4.0,11.0,33.333333333333336,8.19,68.25,Parvez Rasool,60.5,163.62,224.12,205.74986546081027,294.52280245194333,0.760959756372579
726.0,566.0,90.0,21.0,26.0,128.26855123674912,27.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q de Kock,922.1342756183745,100.0,1022.1342756183745,1653.825883066761,1614.7545835248727,0.6329966708545529
231.0,246.0,22.0,2.0,36.0,93.90243902439023,6.416666666666667,2359.0,2552.0,100.0,108.0,393.1666666666667,6.490885968630775,25.52,R Ashwin,303.9512195121951,2087.0182280627387,2390.969447574934,3541.8745730966925,3518.8988290876073,0.6794652428796519
326.0,273.0,24.0,12.0,46.0,119.41391941391942,7.086956521739131,1618.0,2004.0,69.0,88.0,269.6666666666667,7.431396786155747,29.043478260869566,R Bhatia,433.7069597069597,1465.1372064276884,1898.844166134648,2800.2717228279826,2774.6583282091206,0.6843524288485064
19.0,17.0,1.0,2.0,3.0,111.76470588235294,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R Bishnoi,79.88235294117646,100.0,179.88235294117646,512.0827314926285,272.58354370883376,0.6599164076218843
153.0,135.0,13.0,4.0,16.0,113.33333333333333,9.5625,513.0,655.0,18.0,25.0,85.5,7.6608187134502925,36.388888888888886,R Dhawan,230.66666666666666,444.67836257309943,675.3450292397661,1195.0060028708617,1048.56222334761,0.6440676711427565
2174.0,1918.0,269.0,28.0,82.0,113.34723670490095,26.51219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R Dravid,2555.6736183524504,100.0,2655.6736183524504,4162.873684905439,4168.565227666578,0.6370713838725289
159.0,178.0,14.0,1.0,13.0,89.32584269662921,12.23076923076923,372.0,558.0,12.0,18.0,62.0,9.0,46.5,R McLaren,219.6629213483146,322.0,541.6629213483146,1100.3273970543291,967.7422081451513,0.5597181943593297
3.0,6.0,0.0,0.0,1.0,50.0,3.0,36.0,65.0,3.0,2.0,6.0,10.833333333333334,21.666666666666668,R Ninan,28.0,138.33333333333331,166.33333333333331,254.13094385851178,251.80722964868136,0.6605582117932028
51.0,52.0,3.0,2.0,7.0,98.07692307692307,7.285714285714286,278.0,319.0,16.0,12.0,46.333333333333336,6.884892086330935,19.9375,R Rampaul,107.03846153846153,406.23021582733816,513.2686773657997,920.2605544185725,868.4163281738827,0.5910398742099977
270.0,236.0,22.0,6.0,24.0,114.40677966101696,11.25,144.0,233.0,3.0,14.0,24.0,9.708333333333334,77.66666666666667,R Sathish,361.20338983050846,140.58333333333331,501.78672316384177,684.2722212668326,707.208160782042,0.7095318620319059
66.0,77.0,5.0,3.0,19.0,85.71428571428571,3.473684210526316,935.0,1100.0,40.0,44.0,155.83333333333334,7.0588235294117645,27.5,R Sharma,119.85714285714286,885.8823529411765,1005.7394957983194,1580.081701233588,1571.1150123960908,0.6401437755116837
19.0,23.0,2.0,0.0,4.0,82.6086956521739,4.75,130.0,217.0,5.0,7.0,21.666666666666668,10.015384615384615,43.4,R Shukla,62.30434782608695,179.96923076923076,242.2735785953177,334.7163228278105,368.97540081359233,0.6566117363409686
16.0,13.0,0.0,1.0,1.0,123.07692307692308,16.0,73.0,90.0,3.0,4.0,12.166666666666666,7.397260273972603,30.0,R Tewatia,79.53846153846155,145.2054794520548,224.74394099051634,358.50165968542194,395.519275869822,0.5682250011614774
304.0,285.0,20.0,9.0,41.0,106.66666666666667,7.414634146341464,2141.0,2945.0,101.0,101.0,356.8333333333333,8.253152732368052,29.15841584158416,R Vinay Kumar,395.3333333333333,2103.493694535264,2498.8270278685973,3879.4612403773212,3322.3530878326815,0.7521256656975894
1574.0,1340.0,112.0,53.0,98.0,117.46268656716418,16.06122448979592,1733.0,2188.0,77.0,100.0,288.8333333333333,7.5753029428736305,28.415584415584416,RA Jadeja,1850.7313432835822,1624.8493941142528,3475.580737397835,5032.969153245537,4853.189686917422,0.716143600726516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,1.0,11.0,11.0,RA Shaikh,0.0,78.0,78.0,578.3312256578387,406.3579396042815,0.1919489996330766
83.0,74.0,10.0,4.0,6.0,112.16216216216218,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE Levi,157.0810810810811,100.0,257.0810810810811,163.8141020321581,205.97583419331946,1.2481128288078522
159.0,144.0,11.0,8.0,15.0,110.41666666666667,10.6,455.0,515.0,21.0,21.0,75.83333333333333,6.791208791208792,24.523809523809526,RE van der Merwe,241.20833333333334,506.4175824175824,747.6259157509157,853.7335939077068,966.7787154072436,0.7733164827030636
2.0,2.0,0.0,0.0,1.0,100.0,2.0,37.0,63.0,1.0,2.0,6.166666666666667,10.216216216216216,63.0,RG More,52.0,99.56756756756756,151.56756756756755,482.69256611018716,399.19147502362483,0.37968638373000707
3874.0,2996.0,323.0,164.0,137.0,129.30574098798397,28.277372262773724,342.0,449.0,15.0,30.0,57.0,7.87719298245614,29.933333333333334,RG Sharma,4589.652870493992,384.2456140350877,4973.89848452908,7635.394152858012,7488.167125794341,0.664234438277371
117.0,112.0,6.0,3.0,21.0,104.46428571428572,5.571428571428571,865.0,1085.0,45.0,37.0,144.16666666666666,7.526011560693642,24.11111111111111,RJ Harris,181.23214285714286,984.9479768786127,1166.1801197357556,1886.8766177156667,1837.4449010959004,0.6346748787080446
32.0,32.0,3.0,1.0,5.0,100.0,6.4,48.0,70.0,3.0,4.0,8.0,8.75,23.333333333333332,RJ Peterson,87.0,142.5,229.5,482.7881221220277,439.4626166289729,0.5222287205233682
103.0,105.0,12.0,3.0,7.0,98.09523809523809,14.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RJ Quiney,170.04761904761904,100.0,270.04761904761904,402.37125026625824,371.63320708508564,0.7266509394188542
326.0,238.0,26.0,15.0,21.0,136.9747899159664,15.523809523809524,83.0,94.0,2.0,10.0,13.833333333333334,6.795180722891566,47.0,RN ten Doeschate,450.4873949579832,126.40963855421687,576.8970335122001,667.5181864076546,856.840698121365,0.6732838843638669
52.0,78.0,2.0,1.0,28.0,66.66666666666666,1.8571428571428572,1874.0,2417.0,90.0,82.0,312.3333333333333,7.738527214514408,26.855555555555554,RP Singh,89.33333333333333,1884.5229455709712,1973.8562789043044,2977.4978681792227,2933.471383907384,0.6728738823676977
0.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,35.0,0.0,1.0,2.0,17.5,35.0,RR Bhatkal,0.0,65.0,65.0,20.0,36.14047098336441,1.798537712193063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,1.0,2.0,12.0,24.0,RR Bose,0.0,76.0,76.0,328.99518134537755,242.2813896478357,0.3136848443475935
198.0,155.0,19.0,6.0,10.0,127.74193548387096,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RR Pant,292.8709677419355,100.0,392.8709677419355,556.8831221275959,526.253871249871,0.7465426654417827
67.0,64.0,6.0,1.0,9.0,104.6875,7.444444444444445,443.0,538.0,13.0,26.0,73.83333333333333,7.286681715575622,41.38461538461539,RR Powar,127.34375,345.4266365688487,472.7703865688487,527.1492954532491,684.6561112066543,0.6905224080095144
20.0,18.0,1.0,1.0,5.0,111.11111111111111,4.0,144.0,214.0,6.0,10.0,24.0,8.916666666666666,35.666666666666664,RR Raje,78.55555555555556,202.16666666666669,280.72222222222223,350.2239250575493,405.93504643263304,0.6915446810745115
53.0,51.0,3.0,3.0,5.0,103.921568627451,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RR Rossouw,113.9607843137255,100.0,213.9607843137255,411.98463488162304,376.66353634731064,0.5680422012404153
73.0,78.0,6.0,1.0,4.0,93.58974358974359,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RR Sarwan,127.7948717948718,100.0,227.7948717948718,217.40186590816018,247.20201122080175,0.9214927931609932
531.0,468.0,39.0,16.0,22.0,113.46153846153845,24.136363636363637,213.0,301.0,11.0,14.0,35.5,8.47887323943662,27.363636363636363,RS Bopara,658.7307692307693,303.0422535211268,961.7730227518961,1261.3757214917384,1174.0121506537494,0.8192189682332778
2.0,8.0,0.0,0.0,1.0,25.0,2.0,6.0,8.0,0.0,1.0,1.0,8.0,8.0,RS Gavaskar,14.5,84.0,98.5,201.47835194568663,203.7338204823363,0.48347397485014
